state,year,brand_name,generic_name,sum_total_day_supply,sum_total_drug_cost,avg_drug_cost
AP,2017,"Atorvastatin Calcium","Atorvastatin Calcium",24550,6655.739929199219,0.27110956941748343
AP,2018,"Atorvastatin Calcium","Atorvastatin Calcium",24802,6502.089813232422,0.2621598989288131
AP,2019,"Atorvastatin Calcium","Atorvastatin Calcium",53830,13784.809875488281,0.25608043610418507
AP,2020,"Atorvastatin Calcium","Atorvastatin Calcium",86184,15770.699924468994,0.18298872092811885
AP,2018,"Donepezil Hcl","Donepezil Hcl",1984,2065.840087890625,1.0412500442997101
AP,2017,"Donepezil Hcl","Donepezil Hcl",1692,1580.969970703125,0.9343794153091756
AP,2019,"Donepezil Hcl","Donepezil Hcl",4432,2646.4600372314453,0.5971254596641348
AP,2016,"Donepezil Hcl","Donepezil Hcl",2626,1288.3699951171875,0.4906207140583349
AP,2020,"Donepezil Hcl","Donepezil Hcl",5632,1901.0399780273438,0.3375426097349687
AP,2019,"Sertraline Hcl","Sertraline Hcl",13181,2167.7099990844727,0.16445717313439592
AP,2018,"Sertraline Hcl","Sertraline Hcl",10330,1623.4999389648438,0.15716359525313106
AP,2016,"Sertraline Hcl","Sertraline Hcl",6950,1080.9000244140625,0.15552518336892984
AP,2020,"Sertraline Hcl","Sertraline Hcl",18175,2565.189987182617,0.14113837618611375
AP,2017,"Sertraline Hcl","Sertraline Hcl",9192,1160.2600173950195,0.1262249801343581
AP,2015,"Sertraline Hcl","Sertraline Hcl",1470,168.8000030517578,0.11482993404881484
AP,2016,"Zolpidem Tartrate","Zolpidem Tartrate",4890,983.1699829101562,0.20105725621884585
AP,2018,"Zolpidem Tartrate","Zolpidem Tartrate",6148,1139.6599884033203,0.1853708504234418
AP,2017,"Zolpidem Tartrate","Zolpidem Tartrate",7415,1268.8399963378906,0.17111800355197446
AP,2019,"Zolpidem Tartrate","Zolpidem Tartrate",7212,1109.510009765625,0.1538422087861377
AP,2020,"Zolpidem Tartrate","Zolpidem Tartrate",11954,1726.9099884033203,0.14446294030477835
AP,2015,"Zolpidem Tartrate","Zolpidem Tartrate",960,91.91999816894531,0.09574999809265136
AR,2020,Humira(Cf),Adalimumab,7200,1871706.9140625,259.95929361979165
AR,2019,Humira(Cf),Adalimumab,3588,896990.76953125,249.99742740558807
AR,2020,"Humira(Cf) Pen",Adalimumab,57193,13260667.25,231.85822128582168
AR,2020,"Humira Pen",Adalimumab,24309,5426554.953125,223.2323400026739
AR,2020,Humira,Adalimumab,5344,1136318.6171875,212.63447177909805
AR,2019,"Humira(Cf) Pen",Adalimumab,33522,6999939.171875,208.8162750395263
AR,2019,Humira,Adalimumab,11186,2335313.13671875,208.77106532440104
AR,2019,"Humira Pen",Adalimumab,43046,8916814.14453125,207.14617257192887
AR,2018,"Humira Pen",Adalimumab,78032,15540405.15234375,199.15425918012804
AR,2018,Humira,Adalimumab,16500,3165894.53125,191.87239583333334
AR,2017,"Humira Pen",Adalimumab,78014,14347024.0625,183.90319766323992
AR,2018,"Humira(Cf) Pen",Adalimumab,392,69605.0078125,177.56379544005102
AR,2017,Humira,Adalimumab,22115,3816434.92578125,172.572232682851
AR,2016,"Humira Pen",Adalimumab,75835,12074337.83203125,159.21853803693875
AR,2016,Humira,Adalimumab,20751,3145223.375,151.5697255553949
AR,2015,Humira,Adalimumab,19874,2495343.99609375,125.55821656907266
AR,2015,"Humira Pen",Adalimumab,65254,8145689.6015625,124.83050236862874
AR,2014,Humira,Adalimumab,83950,8701497.677734375,103.65095506532907
AR,2013,Humira,Adalimumab,71337,6363763.78125,89.207056383784
AR,2020,Lipitor,"Atorvastatin Calcium",1770,24622.85009765625,13.91121474443856
AR,2019,Lipitor,"Atorvastatin Calcium",1410,18011.9599609375,12.774439688608156
AR,2018,Lipitor,"Atorvastatin Calcium",2563,27010.52001953125,10.538634420417967
AR,2017,Lipitor,"Atorvastatin Calcium",3161,32690.090087890625,10.341692530177356
AR,2016,Lipitor,"Atorvastatin Calcium",5106,49314.610107421875,9.65816884203327
AR,2015,Lipitor,"Atorvastatin Calcium",3270,23865.260009765625,7.298244651304472
AR,2014,Lipitor,"Atorvastatin Calcium",3630,23458.850219726562,6.462493173478392
AR,2013,Lipitor,"Atorvastatin Calcium",10682,61572.18981933594,5.76410689190563
AR,2013,"Atorvastatin Calcium","Atorvastatin Calcium",9712078,6972181.537239075,0.7178877205515725
AR,2014,"Atorvastatin Calcium","Atorvastatin Calcium",12262565,4901611.76865387,0.39972157282378273
AR,2015,"Atorvastatin Calcium","Atorvastatin Calcium",15201878,4451670.688154753,0.29283689082064424
AR,2016,"Atorvastatin Calcium","Atorvastatin Calcium",18636387,4786648.026230007,0.2568442062418004
AR,2018,"Atorvastatin Calcium","Atorvastatin Calcium",26221315,6521539.073444366,0.24871136605636926
AR,2017,"Atorvastatin Calcium","Atorvastatin Calcium",22261666,5419670.686096191,0.24345305899819858
AR,2019,"Atorvastatin Calcium","Atorvastatin Calcium",30271111,7066860.840393066,0.23345231169061045
AR,2020,"Atorvastatin Calcium","Atorvastatin Calcium",34142445,6353539.873905182,0.186089188220269
AR,2016,Aricept,"Donepezil Hcl",1050,17359.65966796875,16.533009207589284
AR,2017,Aricept,"Donepezil Hcl",960,15422.4794921875,16.065082804361978
AR,2015,Aricept,"Donepezil Hcl",1710,25859.19970703125,15.122339009959795
AR,2018,Aricept,"Donepezil Hcl",780,10532.3896484375,13.503063651842949
AR,2014,Aricept,"Donepezil Hcl",4942,60499.009521484375,12.241806863918328
AR,2013,Aricept,"Donepezil Hcl",31311,330925.92028808594,10.56899876363214
AR,2013,"Donepezil Hcl Odt","Donepezil Hcl",18934,48642.91987609863,2.569077842827645
AR,2014,"Donepezil Hcl Odt","Donepezil Hcl",14519,32838.709884643555,2.261774907682592
AR,2016,"Donepezil Hcl Odt","Donepezil Hcl",9341,13581.399909973145,1.4539556696256444
AR,2015,"Donepezil Hcl Odt","Donepezil Hcl",12691,18051.76016998291,1.4224064431473413
AR,2018,"Donepezil Hcl Odt","Donepezil Hcl",5268,7486.110092163086,1.4210535482465994
AR,2017,"Donepezil Hcl Odt","Donepezil Hcl",5961,8342.989845275879,1.399595679462486
AR,2019,"Donepezil Hcl Odt","Donepezil Hcl",5637,6250.410057067871,1.108818530613424
AR,2013,"Donepezil Hcl","Donepezil Hcl",3134166,3128669.2913742065,0.998246197353365
AR,2020,"Donepezil Hcl Odt","Donepezil Hcl",3736,2476.959976196289,0.6629978523009339
AR,2014,"Donepezil Hcl","Donepezil Hcl",3248305,1953852.4938526154,0.6014990876326624
AR,2015,"Donepezil Hcl","Donepezil Hcl",3361286,1432541.5884075165,0.4261885446247408
AR,2016,"Donepezil Hcl","Donepezil Hcl",3502854,1301675.5897693634,0.37160429460358996
AR,2018,"Donepezil Hcl","Donepezil Hcl",3405962,1167834.218805313,0.342879403471123
AR,2017,"Donepezil Hcl","Donepezil Hcl",3446269,1148915.1628456116,0.3333794207142889
AR,2019,"Donepezil Hcl","Donepezil Hcl",3424786,1049991.6920757294,0.3065860734293265
AR,2020,"Donepezil Hcl","Donepezil Hcl",3359457,966872.0814666748,0.28780605957054217
AR,2020,"Enbrel Mini",Etanercept,7534,1602264.78125,212.67119475046457
AR,2020,Enbrel,Etanercept,19400,4002698.04296875,206.32464139014175
AR,2020,"Enbrel Sureclick",Etanercept,41266,8452242.62109375,204.82340476648451
AR,2019,Enbrel,Etanercept,19796,3851605.3984375,194.56483120011617
AR,2019,"Enbrel Sureclick",Etanercept,38396,7336549.234375,191.07587338199292
AR,2019,"Enbrel Mini",Etanercept,5126,975845.8984375,190.37181007364416
AR,2018,Enbrel,Etanercept,22268,3974508.421875,178.4851994734597
AR,2018,"Enbrel Sureclick",Etanercept,43595,7763420.50390625,178.0805253792006
AR,2018,"Enbrel Mini",Etanercept,542,95008.15625,175.29180119926198
AR,2017,"Enbrel Sureclick",Etanercept,45016,7339848.45703125,163.04977023794316
AR,2017,Enbrel,Etanercept,23247,3731262.65234375,160.50512549334323
AR,2016,Enbrel,Etanercept,76219,10724175.32421875,140.70212577203517
AR,2015,Enbrel,Etanercept,78911,9245370.5390625,117.16199945587434
AR,2014,Enbrel,Etanercept,97416,9672946.9140625,99.29525862345508
AR,2013,Enbrel,Etanercept,88773,7630785.169921875,85.95840142748217
AR,2020,Zoloft,"Sertraline Hcl",1582,25506.4296875,16.12290119310999
AR,2019,Zoloft,"Sertraline Hcl",1856,26727.29052734375,14.400479809991245
AR,2018,Zoloft,"Sertraline Hcl",3200,43833.680419921875,13.698025131225586
AR,2017,Zoloft,"Sertraline Hcl",1710,20646.069580078125,12.073724900630483
AR,2016,Zoloft,"Sertraline Hcl",1236,13358.85986328125,10.808139047962177
AR,2014,Zoloft,"Sertraline Hcl",1383,11628.610107421875,8.408250258439534
AR,2013,Zoloft,"Sertraline Hcl",1470,10838.080078125,7.372843590561224
AR,2015,Zoloft,"Sertraline Hcl",390,2629.8701171875,6.74325671073718
AR,2013,"Sertraline Hcl","Sertraline Hcl",4556852,1308696.5803260803,0.287193128134528
AR,2014,"Sertraline Hcl","Sertraline Hcl",4889471,1161728.0404014587,0.23759789973219164
AR,2020,"Sertraline Hcl","Sertraline Hcl",7275345,1360535.8304624557,0.18700636608469506
AR,2019,"Sertraline Hcl","Sertraline Hcl",6945486,1220536.6896133423,0.17573092647704455
AR,2018,"Sertraline Hcl","Sertraline Hcl",6486019,1121469.4894809723,0.17290567441769325
AR,2015,"Sertraline Hcl","Sertraline Hcl",5239954,900975.5305690765,0.17194340457360438
AR,2017,"Sertraline Hcl","Sertraline Hcl",6070291,969887.5004138947,0.15977611294316774
AR,2016,"Sertraline Hcl","Sertraline Hcl",5706117,870689.3809375763,0.15258877112712135
AR,2020,Trintellix,"Vortioxetine Hydrobromide",98713,1420298.2397460938,14.388157990802567
AR,2019,Trintellix,"Vortioxetine Hydrobromide",93339,1256653.9893798828,13.463332469598804
AR,2018,Trintellix,"Vortioxetine Hydrobromide",78361,1033406.9653320312,13.187771535994068
AR,2017,Trintellix,"Vortioxetine Hydrobromide",54451,656999.0961914062,12.065877508060574
AR,2016,Trintellix,"Vortioxetine Hydrobromide",9683,107940.96948242188,11.14747180444303
AR,2016,Brintellix,"Vortioxetine Hydrobromide",6827,73264.80004882812,10.73162443955297
AR,2015,Brintellix,"Vortioxetine Hydrobromide",24995,233116.94006347656,9.326542911121287
AR,2014,Brintellix,"Vortioxetine Hydrobromide",6258,51655.099670410156,8.254250506617154
AR,2020,"Ambien Cr","Zolpidem Tartrate",690,13247.30029296875,19.198985931838767
AR,2020,Ambien,"Zolpidem Tartrate",720,13648.2001953125,18.955833604600695
AR,2019,"Ambien Cr","Zolpidem Tartrate",690,12712.68017578125,18.424174167798913
AR,2018,"Ambien Cr","Zolpidem Tartrate",420,7407.4599609375,17.63680943080357
AR,2018,Ambien,"Zolpidem Tartrate",330,5674.4599609375,17.195333214962123
AR,2019,Ambien,"Zolpidem Tartrate",720,12180.1396484375,16.916860622829862
AR,2017,Ambien,"Zolpidem Tartrate",720,11978.75,16.63715277777778
AR,2016,"Ambien Cr","Zolpidem Tartrate",1110,17459.39990234375,15.729189101210586
AR,2016,Ambien,"Zolpidem Tartrate",698,10843.56005859375,15.535186330363539
AR,2014,Ambien,"Zolpidem Tartrate",1715,26048.219970703125,15.188466455220482
AR,2015,Ambien,"Zolpidem Tartrate",1350,18131.08984375,13.430436921296296
AR,2015,"Ambien Cr","Zolpidem Tartrate",1800,24012.890625,13.340494791666666
AR,2014,"Ambien Cr","Zolpidem Tartrate",2520,27616.9599609375,10.959111095610119
AR,2013,Ambien,"Zolpidem Tartrate",4040,38988.520263671875,9.650623827641553
AR,2013,"Ambien Cr","Zolpidem Tartrate",4980,41182.989990234375,8.26967670486634
AR,2013,"Zolpidem Tartrate Er","Zolpidem Tartrate",64515,258100.37036132812,4.0006257515512385
AR,2014,"Zolpidem Tartrate Er","Zolpidem Tartrate",52648,154586.42071533203,2.9362258911132812
AR,2015,"Zolpidem Tartrate Er","Zolpidem Tartrate",31789,76950.59997558594,2.420667525734875
AR,2019,"Zolpidem Tartrate Er","Zolpidem Tartrate",21832,48409.989822387695,2.2173868551844857
AR,2018,"Zolpidem Tartrate Er","Zolpidem Tartrate",30577,62522.28024291992,2.044748675243481
AR,2016,"Zolpidem Tartrate Er","Zolpidem Tartrate",26261,46997.939880371094,1.7896477620947828
AR,2020,"Zolpidem Tartrate Er","Zolpidem Tartrate",29634,51151.619789123535,1.726112566279393
AR,2017,"Zolpidem Tartrate Er","Zolpidem Tartrate",33738,50435.299865722656,1.494910779113245
AR,2016,"Zolpidem Tartrate","Zolpidem Tartrate",3449014,992604.489230156,0.2877936967580172
AR,2015,"Zolpidem Tartrate","Zolpidem Tartrate",3735919,976539.4802970886,0.26139203775485725
AR,2019,"Zolpidem Tartrate","Zolpidem Tartrate",3593062,867775.7099876404,0.24151425997871465
AR,2017,"Zolpidem Tartrate","Zolpidem Tartrate",3648690,833975.1893577576,0.22856838738225432
AR,2018,"Zolpidem Tartrate","Zolpidem Tartrate",3733508,838471.6178779602,0.22458010479097948
AR,2014,"Zolpidem Tartrate","Zolpidem Tartrate",4150922,920444.2610034943,0.22174453314311718
AR,2020,"Zolpidem Tartrate","Zolpidem Tartrate",3763215,753379.640124321,0.20019574755211195
AR,2013,"Zolpidem Tartrate","Zolpidem Tartrate",4743567,864278.4503192902,0.18220011445380452
AS,2013,"Sertraline Hcl","Sertraline Hcl",735,268.8599853515625,0.3657958984375
AS,2013,"Zolpidem Tartrate","Zolpidem Tartrate",894,188.52000427246094,0.21087248800051558
AZ,2020,"Humira(Cf) Pen Crohn's-Uc-Hs",Adalimumab,378,306806.40625,811.6571593915344
AZ,2019,"Humira(Cf) Pen Crohn's-Uc-Hs",Adalimumab,315,237498.90625,753.9647817460317
AZ,2020,"Humira Pen Psor-Uveits-Adol Hs",Adalimumab,364,149137.4375,409.7182348901099
AZ,2019,"Humira Pen Psor-Uveits-Adol Hs",Adalimumab,308,119521.7109375,388.05750304383116
AZ,2020,"Humira(Cf) Pen",Adalimumab,129646,30655816.01953125,236.45786232919835
AZ,2020,"Humira Pen",Adalimumab,60776,14239571.4375,234.29596283894958
AZ,2020,Humira(Cf),Adalimumab,15808,3701713.5390625,234.1671014083059
AZ,2020,Humira,Adalimumab,15831,3618834.37109375,228.5916474697587
AZ,2019,Humira(Cf),Adalimumab,5452,1244669.33984375,228.29591706598495
AZ,2019,Humira,Adalimumab,23934,5264486.26171875,219.95848005844198
AZ,2019,"Humira Pen",Adalimumab,114103,24949882.83984375,218.66105921705608
AZ,2019,"Humira(Cf) Pen",Adalimumab,68050,14650616.6953125,215.29194262031595
AZ,2018,Humira,Adalimumab,34582,7407816.958984375,214.21019486971184
AZ,2018,"Humira Pen",Adalimumab,193575,39048085.75,201.72070644453055
AZ,2017,Humira,Adalimumab,41074,8027187.90625,195.432339344841
AZ,2018,"Humira(Cf) Pen",Adalimumab,1288,249982.3984375,194.08571307259317
AZ,2017,"Humira Pen",Adalimumab,169633,30651768.953125,180.6946110316094
AZ,2016,Humira,Adalimumab,38388,6425916.76953125,167.3938931314799
AZ,2016,"Humira Pen",Adalimumab,151967,24456056.66796875,160.93004841820098
AZ,2015,Humira,Adalimumab,36824,5123066.9296875,139.1230428440012
AZ,2015,"Humira Pen",Adalimumab,135493,17658326.078125,130.3264823874665
AZ,2014,Humira,Adalimumab,169857,18123039.435546875,106.69586437736965
AZ,2013,Humira,Adalimumab,148712,13990923.30859375,94.08066133596314
AZ,2020,Lipitor,"Atorvastatin Calcium",3720,51951.48046875,13.965451738911291
AZ,2019,Lipitor,"Atorvastatin Calcium",8687,114452.208984375,13.175113270907678
AZ,2018,Lipitor,"Atorvastatin Calcium",8370,103031.99096679688,12.3096763401191
AZ,2017,Lipitor,"Atorvastatin Calcium",9954,105242.61962890625,10.572897290426587
AZ,2016,Lipitor,"Atorvastatin Calcium",16783,147781.63012695312,8.80543586527755
AZ,2015,Lipitor,"Atorvastatin Calcium",15139,119288.36987304688,7.879540912414749
AZ,2014,Lipitor,"Atorvastatin Calcium",19830,137809.11059570312,6.949526505078322
AZ,2013,Lipitor,"Atorvastatin Calcium",78868,440720.71884155273,5.588080322076796
AZ,2013,"Atorvastatin Calcium","Atorvastatin Calcium",19989387,12475090.76347351,0.6240857092552918
AZ,2014,"Atorvastatin Calcium","Atorvastatin Calcium",27363115,11151058.481040955,0.40752152965921296
AZ,2015,"Atorvastatin Calcium","Atorvastatin Calcium",35044755,12217930.813112259,0.34863792921686165
AZ,2016,"Atorvastatin Calcium","Atorvastatin Calcium",43080497,13997519.523181915,0.32491546054312964
AZ,2018,"Atorvastatin Calcium","Atorvastatin Calcium",58969964,16623634.565890808,0.28190002907057576
AZ,2017,"Atorvastatin Calcium","Atorvastatin Calcium",50932621,13976366.643761978,0.2744089420366169
AZ,2019,"Atorvastatin Calcium","Atorvastatin Calcium",66885655,16582054.512077102,0.2479164555101853
AZ,2020,"Atorvastatin Calcium","Atorvastatin Calcium",76015131,15165892.353029251,0.19951149400807125
AZ,2019,Aricept,"Donepezil Hcl",330,5323.009765625,16.13033262310606
AZ,2015,Aricept,"Donepezil Hcl",1093,16920.419921875,15.480713560727356
AZ,2014,Aricept,"Donepezil Hcl",1457,17292.689697265625,11.868695742804135
AZ,2013,Aricept,"Donepezil Hcl",71568,733413.1231689453,10.24778005769262
AZ,2013,"Donepezil Hcl Odt","Donepezil Hcl",1770,1988.9999694824219,1.1237287963177525
AZ,2018,"Donepezil Hcl Odt","Donepezil Hcl",7594,6761.35001373291,0.8903542288297221
AZ,2016,"Donepezil Hcl Odt","Donepezil Hcl",5954,4418.849967956543,0.7421649257568933
AZ,2020,"Donepezil Hcl Odt","Donepezil Hcl",10909,7891.699890136719,0.72341185169463
AZ,2017,"Donepezil Hcl Odt","Donepezil Hcl",5205,3511.5900268554688,0.6746570656782841
AZ,2013,"Donepezil Hcl","Donepezil Hcl",4506426,3011520.3511428833,0.6682724516374802
AZ,2014,"Donepezil Hcl","Donepezil Hcl",4871685,3212216.0921440125,0.6593644893181748
AZ,2019,"Donepezil Hcl Odt","Donepezil Hcl",12079,7038.999954223633,0.5827469123456935
AZ,2015,"Donepezil Hcl","Donepezil Hcl",5140456,2933301.152780533,0.5706305340966896
AZ,2016,"Donepezil Hcl","Donepezil Hcl",5240694,2666239.670934677,0.5087569835091835
AZ,2014,"Donepezil Hcl Odt","Donepezil Hcl",3911,1845.5400085449219,0.4718844307197448
AZ,2017,"Donepezil Hcl","Donepezil Hcl",5473631,2112099.6387958527,0.3858681081709477
AZ,2018,"Donepezil Hcl","Donepezil Hcl",5649387,1980952.6193180084,0.35064912694386285
AZ,2015,"Donepezil Hcl Odt","Donepezil Hcl",3440,1147.9500045776367,0.33370639667954555
AZ,2019,"Donepezil Hcl","Donepezil Hcl",5707219,1894626.159292221,0.33197011702060514
AZ,2020,"Donepezil Hcl","Donepezil Hcl",5846431,1915371.3693675995,0.32761378170162264
AZ,2020,"Enbrel Sureclick",Etanercept,120792,24659797.30859375,204.15091486682687
AZ,2020,"Enbrel Mini",Etanercept,19996,4048842.328125,202.48261292883578
AZ,2020,Enbrel,Etanercept,39710,7986234.9443359375,201.11394974404274
AZ,2019,"Enbrel Mini",Etanercept,17480,3377955.77734375,193.246898017377
AZ,2019,"Enbrel Sureclick",Etanercept,116937,22562721.3203125,192.94766686602614
AZ,2019,Enbrel,Etanercept,43725,8348016.5263671875,190.92090397637935
AZ,2018,"Enbrel Sureclick",Etanercept,122147,22200245.23828125,181.75022913605125
AZ,2018,Enbrel,Etanercept,52618,9431246.375,179.23992502565662
AZ,2018,"Enbrel Mini",Etanercept,5146,908291.421875,176.50435714632724
AZ,2017,"Enbrel Sureclick",Etanercept,138932,23205642.291015625,167.02877876238466
AZ,2017,Enbrel,Etanercept,53115,8614130.46484375,162.17886594829616
AZ,2016,Enbrel,Etanercept,195962,28258444.48828125,144.20369504435172
AZ,2015,Enbrel,Etanercept,222221,26366940.985351562,118.65188701946064
AZ,2014,Enbrel,Etanercept,217305,21432372.217285156,98.62806754232602
AZ,2013,Enbrel,Etanercept,196341,16578620.575195312,84.43789414944058
AZ,2018,Zoloft,"Sertraline Hcl",2475,39904.48974609375,16.123026160037877
AZ,2019,Zoloft,"Sertraline Hcl",2857,41508.29016113281,14.528627987795874
AZ,2017,Zoloft,"Sertraline Hcl",3230,45665.75048828125,14.138003247145898
AZ,2020,Zoloft,"Sertraline Hcl",1710,19992.849609375,11.691724917763159
AZ,2016,Zoloft,"Sertraline Hcl",5256,59053.5498046875,11.235454681257135
AZ,2015,Zoloft,"Sertraline Hcl",4652,43724.2001953125,9.399011219972593
AZ,2014,Zoloft,"Sertraline Hcl",5044,38899.40943145752,7.712016144222347
AZ,2013,Zoloft,"Sertraline Hcl",5241,40098.500244140625,7.650925442499642
AZ,2013,"Sertraline Hcl","Sertraline Hcl",6991033,2117960.139492035,0.3029538180540751
AZ,2014,"Sertraline Hcl","Sertraline Hcl",7770585,1978076.411359787,0.25455952304231755
AZ,2020,"Sertraline Hcl","Sertraline Hcl",12557978,2828121.019162178,0.22520512610885113
AZ,2019,"Sertraline Hcl","Sertraline Hcl",11738192,2358540.6196804047,0.20092878184991392
AZ,2015,"Sertraline Hcl","Sertraline Hcl",8551555,1690513.6390666962,0.19768494023212108
AZ,2018,"Sertraline Hcl","Sertraline Hcl",10847261,2076571.6974172592,0.19143742345807474
AZ,2016,"Sertraline Hcl","Sertraline Hcl",9301739,1747211.2297477722,0.18783705173277515
AZ,2017,"Sertraline Hcl","Sertraline Hcl",10055559,1837643.738945961,0.1827490385115299
AZ,2020,Trintellix,"Vortioxetine Hydrobromide",154745,2156594.8984375,13.936443170619405
AZ,2018,Trintellix,"Vortioxetine Hydrobromide",105809,1410409.1490478516,13.329765417382752
